name,price,count,meta_category_id
"Аккаунты FB | Количество друзей 100+ (друзья и подписчики). Подтверждены по почте@outlook.com/hotmail.com, почта идет в комплекте. Пол (MIX). В профиле добавлена аватарка. Двухфакторная авторизация включена. Token, cookies в комплекте. Зарегистрированы с Vietnam ip.",61.71,0,3
"Аккаунты FB | Количество друзей 100+ (друзья и подписчики). Подтверждены по почте@outlook.com/hotmail.com, почта идет в комплекте. Пол (MIX). В профиле добавлена аватарка. Двухфакторная авторизация включена. Cookies в комплекте. Зарегистрированы с Vietnam ip.",61.71,27,3
"Аккаунты FB | Количество подписчиков 100+ (друзья и подписчики). Подтверждены по почте, почты в комплекте нет. Пол (MIX). В профиле добавлена аватарка. Cookies в комплекте. Зарегистрированы с MIX ip.",74.82,8,3
"Аккаунты FB | Количество друзей 250+ (друзья и подписчики). Подтверждены по почте@outlook.com/hotmail.com, почта идет в комплекте. Пол (MIX). В профиле добавлена аватарка. Token, cookies в комплекте. Зарегистрированы с Vietnam ip.",77.14,226,3
"Аккаунты FB | Количество друзей 50+ (друзья и подписчики). Пол (Ж). Подтверждены по SMS(MIX). Подтверждены по почте@mail.ru, почта в комплекте. Профиль частично заполнен. Useragent, token, cookies в комплекте. Зарегистрированы с USA ip.",77.14,0,3
"Аккаунты FB | Количество друзей 50+ (друзья и подписчики). Пол (Ж). Имя на латинице. Подтверждены по SMS(MIX). Подтверждены по почте, почта в комплекте(может требовать подтверждение по смс). Профиль частично заполнен. Useragent, token, cookies в комплекте. Зарегистрированы с USA ip.",92.56,107,3
"Аккаунты FB | Количество друзей 50+ (друзья и подписчики). Пол (Ж). Имя на латинице. Подтверждены по SMS(MIX). Подтверждены по почте, почта в комплекте(может требовать подтверждение по смс). Профиль частично заполнен. Useragent, token, cookies в комплекте. Зарегистрированы с United Kingdom ip.",92.56,29,3
"Аккаунты FB | Количество друзей 500+ (друзья и подписчики). Подтверждены по почте@outlook.com/hotmail.com, почта идет в комплекте. Пол (MIX). В профиле добавлена аватарка. Cookies в комплекте. Зарегистрированы с Vietnam ip.",92.56,14,3
"Аккаунты FB | Количество друзей 50+ (друзья и подписчики). Пол (Ж). Имя на латинице. Подтверждены по SMS(MIX). Подтверждены по почте@gmx.com, почта в комплекте. Профиль частично заполнен. Useragent, token, cookies в комплекте. Зарегистрированы с USA ip.",92.56,0,3
"Аккаунты FB | Количество друзей 500+ (друзья и подписчики). Подтверждены по почте@outlook.com/hotmail.com, почта идет в комплекте. Пол (MIX). В профиле добавлена аватарка. Двухфакторная авторизация включена. Useragent и Cookies в комплекте. Зарегистрированы с Vietnam ip.",92.56,107,3
"Аккаунты FB | Количество друзей 100+ (друзья и подписчики). Пол (Ж). Подтверждены по SMS(MIX). Подтверждены по почте@mail.ru, почта в комплекте. Профиль частично заполнен. Useragent, token, cookies в комплекте. Зарегистрированы с USA ip.",154.27,438,3
"Аккаунты FB | Количество подписчиков 1000+. Подтверждены по почте, почты в комплекте нет. Пол (MIX). Профиль частично заполнен. Двухфакторная авторизация включена. Token в комплекте. Зарегистрированы с Ukraine ip.",154.27,0,3
"Аккаунты FB | Количество подписчиков 100+ (друзья и подписчики). Подтверждены по почте, почта в комплекте. Пол (Ж). Профиль частично заполнен. Зарегистрированы с Bangladesh ip.",169.70,7,3
"Аккаунты FB | Количество друзей 250+ (друзья и подписчики). Пол (Ж). Подтверждены по SMS(MIX). Подтверждены по почте@mail.ru, почта в комплекте. Профиль частично заполнен. Useragent, token, cookies в комплекте. Зарегистрированы с USA ip.",231.41,190,3
"Аккаунты FB | Количество друзей 50+ (друзья и подписчики). Подтверждены по SMS. Подтверждены по почте, почты в комплекте нет. Пол (Ж). Имя на латинице. Профиль заполнен полностью. Useragent, token и cookies в комплекте. Зарегистрированы с Ukraine ip",268.62,0,3
"Аккаунты FB | Количество друзей 50+ (друзья и подписчики). Подтверждены по SMS. Подтверждены по почте, почты в комплекте нет. Пол (Ж). Имя на латинице. Профиль заполнен полностью. Useragent, token и cookies в комплекте. Зарегистрированы с USA ip",246.84,0,3
"Аккаунты FB | Количество друзей 1000+ (друзья и подписчики). Подтверждены по почте@outlook.com/hotmail.com, почта идет в комплекте. Пол (MIX). В профиле добавлена аватарка. Двухфакторная авторизация включена. Зарегистрированы с Vietnam ip.",262.27,24,3
"Аккаунты FB | Количество друзей 100+ (друзья и подписчики). Подтверждены по SMS. Подтверждены по почте, почты в комплекте нет. Пол (Ж). Имя на латинице. Профиль заполнен полностью. Useragent, token и cookies в комплекте. Зарегистрированы с УКР ip",277.69,77,3
"Аккаунты FB | Количество друзей 500+ (друзья и подписчики). Пол (Ж). Подтверждены по SMS(MIX). Подтверждены по почте@mail.ru, почта в комплекте. Профиль частично заполнен. Useragent, token, cookies в комплекте. Зарегистрированы с USA ip.",308.55,0,3
"Аккаунты FB | Количество друзей 2000+ (друзья и подписчики). Подтверждены по почте@outlook.com/hotmail.com, почта идет в комплекте. Пол (MIX). В профиле добавлена аватарка. Двухфакторная авторизация включена. Зарегистрированы с Vietnam ip.",447.39,0,3
"Аккаунты FB | Количество друзей 2000+ (друзья и подписчики). Подтверждены по почте@outlook.com/hotmail.com, почта идет в комплекте. Пол (MIX). В профиле добавлена аватарка. Двухфакторная авторизация включена. Useragent и Cookies в комплекте. Зарегистрированы с Vietnam ip.",447.39,13,3
"Аккаунты FB | Количество подписчиков 5000+ (друзья и подписчики). Подтверждены по почте, почта в комплекте. Пол (MIX). В профиль аккаунтов добавлена аватарка. Двухфакторная авторизация включена. Зарегистрированы с Cambodia ip.",2314.11,4,3
"Аккаунты FB | Год регистрации - 2011. Подтверждены по почте@gmail.com, почта в комплекте. Аккаунты подтверждены по смс. Пол (MIX). В профиль аккаунтов добавлена аватарка. Зарегистрированы с USA ip.",0.01,0,3
"Аккаунты FB | Год регистрации - 2017. Подтверждены по почте@gmail.com, почта в комплекте. Аккаунты подтверждены по смс. Пол (MIX). Профиль частично заполнен. Зарегистрированы с USA ip.",0.01,0,3
"Аккаунты FB | Год регистрации 2023. Подтверждены по почте, почты в комплекте нет. Пол (MIX). Профиль частично заполнен. Cookies в комплекте. Зарегистрированы с Turkey ip.",46.28,1212,3
"Аккаунты FB | Дата регистрации - 12.2023. Подтверждены по почте, почта в комплекте. Пол (MIX). Профиль частично заполнен. Cookies в комплекте. Зарегистрированы с Poland ip.",50.60,2630,3
"Аккаунты FB | Дата регистрации 06.2023. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль частично заполнен. Cookies в комплекте. Двухфакторная авторизация включена. Зарегистрированы с Turkey ip.",50.91,7796,3
"Аккаунты FB | Дата регистрации - 07.2023. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль частично заполнен. Cookies в комплекте. Двухфакторная авторизация включена. Зарегистрированы с Turkey ip.",50.91,85629,3
"Аккаунты FB | Год регистрации - 2018. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с Indonesia ip.",52.45,0,3
"Аккаунты FB | Дата регистрации - 05.2023. Подтверждены по почте@mail.ru, почта в комплекте. Пол (Ж). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с Bangladesh ip.",54.00,0,3
"Аккаунты FB | Дата регистрации - 06.2023. Подтверждены по почте@mail.ru, почта в комплекте. Пол (Ж). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с Bangladesh ip.",61.71,421,3
"Аккаунты FB | Год регистрации - 2022. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль частично заполнен. Cookies, token в комплекте. Двухфакторная авторизация включена. Зарегистрированы с Vietnam ip.",69.42,0,3
"Аккаунты FB | Дата регистрации 09.2023. Подтверждены по почте, почты в комплекте нет. Пол (MIX). В профиль аккаунтов добавлена аватарка. Двухфакторная авторизация включена. Зарегистрированы с USA ip",74.05,0,3
"Аккаунты FB | Год регистрации - 2022. Подтверждены по почте@mail.ru, почта в комплекте. Пол (Ж). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с Bangladesh ip.",84.85,116,3
"Аккаунты FB | Год регистрации - 2020. Подтверждены по почте@rambler.ru, почта в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Cookies в комплекте. Зарегистрированы с УКР ip.",92.56,1556,3
"Аккаунты FB | Год регистрации - 2020. Подтверждены по почте@rambler.ru, почта в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Cookies в комплекте. Зарегистрированы с MIX ip.",92.56,1532,3
"Аккаунты FB | Год регистрации - 2023. Подтверждены по почте, почта в комплекте. Пол (Ж). В профиль аккаунтов добавлена аватарка. Двухфакторная авторизация включена. Зарегистрированы с USA ip.",100.28,1269,3
"Аккаунты FB | Год регистрации - 2019. Подтверждены по почте@outlook.com/hotmail.com, почта в комплекте. Пол (MIX). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с India ip.",100.28,0,3
"Аккаунты FB | Дата регистрации - 07.2023. Подтверждены по почте, почты в комплекте нет. Пол (MIX). В профиль аккаунтов добавлена аватарка. Двухфакторная авторизация включена. Зарегистрированы с USA ip.",101.82,245,3
"Аккаунты FB | Дата регистрации 07.2023. Подтверждены по почте, почты в комплекте нет. Пол (MIX). В профиль аккаунтов добавлена аватарка. Двухфакторная авторизация включена. Зарегистрированы с USA ip",101.82,0,3
"Аккаунты FB | Год регистрации - 2022. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль не заполнен. Двухфакторная авторизация включена. Зарегистрированы с Indonesia ip.",107.99,0,3
"Аккаунты FB | Год регистрации - 2016. Подтверждены по почте, почта в комплекте. Пол (MIX). Имя на латинице. Зарегистрированы с RU ip.",123.42,101,3
"Аккаунты FB | Год регистрации - 2017. Подтверждены по почте, почта в комплекте. Пол (MIX). Имя на латинице. Профиль не заполнен. Зарегистрированы с USA ip.",141.93,0,3
"Аккаунты FB | Год регистрации - 2015. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с Indonesia ip.",215.98,84,3
"Аккаунты FB | Год регистрации - 2018. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с Malaysia ip.",277.69,35,3
"Аккаунты FB | Год регистрации - 2015. Подтверждены по почте@mail.ru, почта в комплекте. Пол (Ж). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с Bangladesh ip.",285.41,40,3
"Аккаунты FB | Год регистрации - 2015. Подтверждены по почте@mail.ru, почта в комплекте. Пол (Ж). Профиль частично заполнен. Cookies в комплекте. Зарегистрированы с Bangladesh ip.",293.12,0,3
"Аккаунты FB | Год регистрации - 2012. Подтверждены по почте@outlook.com/hotmail.com, почта в комплекте. Пол (MIX). Профиль частично заполнен. Двухфакторная авторизация включена. Зарегистрированы с USA ip.",308.55,0,3
"Аккаунты FB | Год регистрации - 2018. Подтверждены по почте, почта в комплекте. Пол (MIX). Имя на кириллице. Профиль частично заполнен. Зарегистрированы с RU ip.",354.83,339,3
"Аккаунты FB | Год регистрации - 2009. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль частично заполнен. Cookies в комплекте. Двухфакторная авторизация включена. Зарегистрированы с MIX ip.",411.32,0,3
"Аккаунты FB | Год регистрации - 2010. Подтверждены по почте@mail.com, почта в комплекте. Пол (MIX). Профиль частично заполнен. Зарегистрированы с MIX ip",385.68,0,3
"Аккаунты FB | Год регистрации - 2018. Подтверждены по почте, почта в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Зарегистрированы с УКР ip.",539.96,19,3
"Аккаунты FB | Год регистрации - 2016. Подтверждены по почте, почта идет в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Зарегистрированы с УКР ip.",617.10,55,3
"Аккаунты FB | Год регистрации - 2011. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль не заполнен. Двухфакторная авторизация включена. Зарегистрированы с USA ip.",617.10,0,3
"Аккаунты FB | Год регистрации - 2017. Подтверждены по почте, почта идет в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Зарегистрированы с УКР ip.",617.10,84,3
"Аккаунты FB | Год регистрации - 2018. Подтверждены по почте, почта в комплекте. Пол (MIX). Имя на кириллице. Профиль частично заполнен. Зарегистрированы с Serbia ip",617.10,0,3
"Аккаунты FB | Год регистрации - 2018. Подтверждены по почте, почта идет в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Зарегистрированы с УКР ip.",617.10,75,3
"Аккаунты FB | Год регистрации - 2012. Подтверждены по почте@outlook.com/hotmail.com, почта в комплекте. Пол (MIX). В профиль аккаунтов добавлена аватарка. Зарегистрированы с USA ip.",771.37,0,3
"Аккаунты FB | Год регистрации - 2016. Подтверждены по почте, почта идет в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Зарегистрированы с USA ip.",771.37,49,3
"Аккаунты FB | Год регистрации - 2017. Подтверждены по почте, почта идет в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Зарегистрированы с USA ip.",771.37,89,3
"Аккаунты FB | Год регистрации - 2018. Подтверждены по почте, почта идет в комплекте. Пол (MIX). Имя на латинице. Профиль частично заполнен. Зарегистрированы с USA ip.",771.37,8,3
"Аккаунты FB | Год регистрации - 2018. Подтверждены по почте@outlook.com/@hotmail.com, почта требует подтверждения по смс. Пол (MIX). Профиль не заполнен. Двухфакторная авторизация включена. Зарегистрированы с Malaysia ip.",771.37,0,3
